Date,Open,High,Low,Close,Volume,OpenInt
2016-09-20,129.31,129.49,129.18,129.49,64701,71795
2016-09-21,129.6,129.64,128.96,129.27,91051,72781
2016-09-22,129.75,130.1,129.71,130.1,72622,72591
2016-09-23,130.16,130.29,130.01,130.21,64314,69587
2016-09-26,130.21,130.53,130.18,130.4,56112,68913
2016-09-27,130.55,130.57,130.17,130.29,72605,69680
2016-09-28,130.48,130.74,130.46,130.6,66838,69986
2016-09-29,130.43,130.84,130.33,130.84,81262,71780
2016-09-30,130.84,131.48,130.77,131.16,104055,70147
2016-10-04,130.73,130.89,130.65,130.7,54674,69683
2016-10-05,130.1,130.29,130.03,130.03,86972,72683
2016-10-06,129.96,130.05,129.72,129.74,66971,76499
2016-10-07,129.76,129.95,129.66,129.9,68433,75328
2016-10-10,130.09,130.1,129.55,129.55,61467,74682
2016-10-11,129.35,129.35,128.83,128.91,102457,78414
2016-10-12,129.06,129.3,128.83,129.27,92450,75230
2016-10-13,129.33,129.97,129.31,129.75,102016,73521
2016-10-14,129.82,129.83,129.18,129.6,131638,74592
2016-10-17,129.14,129.19,128.75,128.75,73847,72158
2016-10-18,128.95,129.07,128.85,129,73993,72009
2016-10-19,129.35,129.38,128.89,128.98,70670,73776
2016-10-20,128.9,129.07,128.82,128.98,50969,73159
2016-10-21,128.89,129.29,128.7,128.7,97215,73879
2016-10-24,128.78,129.12,128.58,129.12,59979,74674
2016-10-25,128.95,128.97,128.62,128.75,66653,74384
2016-10-26,128.83,128.93,128.56,128.6,80191,71584
2016-10-27,128.26,128.57,128.2,128.41,62050,72250
2016-10-28,127.95,128.01,127.6,127.6,68824,73781
2016-10-31,127.95,128.24,127.63,128.18,71329,69573
2016-11-01,128.1,128.12,127.61,127.63,71324,70713
2016-11-02,127.78,128.26,127.76,128.15,74075,69618
2016-11-03,128.3,128.51,127.88,128.25,92895,69353
2016-11-04,128.11,128.26,127.93,127.93,63777,70627
2016-11-07,127.66,128,127.64,127.84,48905,70025
2016-11-08,127.93,128.21,127.85,127.95,71910,70154
2016-11-09,127.82,129.26,127.62,128.55,130683,70418
2016-11-10,126.95,127.02,126.52,126.56,92179,69420
2016-11-11,125.8,126.13,125.36,125.4,72042,73638
2016-11-14,125.1,125.41,123.65,123.65,104194,75379
2016-11-15,124.01,124.57,123.77,124.3,98626,75306
2016-11-16,124.25,124.61,123.37,123.37,67289,75676
2016-11-17,123.87,124.33,123.1,124.33,63455,75825
2016-11-18,123.45,123.83,123.12,123.53,57791,76009
2016-11-21,123.5,123.67,123.18,123.52,35785,75729
2016-11-22,123.87,124.22,123.25,123.3,53825,75503
2016-11-23,123.56,123.62,123.19,123.5,34236,76386
2016-11-24,123.3,123.3,122.68,122.83,34378,76130
2016-11-25,122.98,123.13,122.26,122.88,45053,75667
2016-11-28,123.3,123.37,122.88,123.37,31596,74982
2016-11-29,123.6,123.6,123.23,123.37,36926,75028
2016-11-30,123.6,123.81,123.19,123.32,37067,75126
2016-12-01,122.45,123.12,122.31,122.8,47011,76181
2016-12-02,122.19,122.28,122,122.2,36387,77682
2016-12-05,122.81,123.04,122.35,123.04,46155,76710
2016-12-06,122.66,123.44,122.66,122.75,49267,76359
2016-12-07,122.8,123.06,122.63,122.87,35162,77532
2016-12-08,123.13,123.3,123.03,123.27,26749,76825
2016-12-09,122.6,122.9,122.53,122.75,35382,76870
2016-12-12,122.27,122.38,122,122.27,33348,75482
2016-12-13,122.62,122.92,122.54,122.82,35165,71929
2016-12-14,122.84,123.6,122.83,123.55,36864,69516
2016-12-15,122.45,122.93,122.34,122.93,36386,67224
2016-12-16,122.74,123.26,122.69,123.26,41727,47476
2016-12-19,123.22,123.32,123.02,123.07,26045,22048
2016-12-20,123.51,123.78,123.01,123.01,55293,65768
2016-12-21,123.27,123.9,123.07,123.86,43968,64527
2016-12-22,124.06,124.06,123.49,123.88,34854,64383
2016-12-23,123.63,124.11,123.56,123.76,26335,65187
2016-12-26,123.8,123.9,123.63,123.77,14335,65023
2016-12-27,123.74,123.82,123.59,123.7,19281,63869
2016-12-28,123.63,124.19,123.61,124.1,17226,64006
2016-12-29,124.1,124.68,124.1,124.11,18293,64323
2017-01-02,124.12,124.56,124.12,124.48,25280,66370
2017-01-03,124.56,124.56,124.24,124.29,36640,64967
2017-01-04,124.3,124.42,123.93,124.01,43117,66733
2017-01-05,124.36,124.44,124.12,124.36,40696,66495
2017-01-06,124.86,124.87,123.96,123.96,44981,68183
2017-01-09,123.67,123.77,123.41,123.61,25724,69462
2017-01-10,123.89,124.03,123.69,123.93,41617,67664
2017-01-11,123.91,123.95,123.64,123.64,33805,68716
2017-01-12,123.89,124.46,123.88,124.46,44811,70700
2017-01-13,124.31,124.36,123.89,124.2,44478,68399
2017-01-16,123.94,124.01,123.73,123.88,39683,69007
2017-01-17,123.82,124.13,123.81,124.06,46289,69461
2017-01-18,124.29,124.29,123.76,123.77,54135,69845
2017-01-19,123.41,123.41,123.15,123.35,47776,69259
2017-01-20,123.21,123.77,123.12,123.77,59295,68090
2017-01-23,123.87,124.07,123.67,123.77,55252,69323
2017-01-24,124.05,124.16,123.95,124.05,46742,67968
2017-01-25,123.81,123.87,123.64,123.72,33472,68166
2017-01-26,123.36,123.36,122.98,123.1,51108,71104
2017-01-31,123.31,123.54,123.12,123.47,34683,70444
2017-02-01,123.47,123.56,123.19,123.3,38637,71558
2017-02-02,123.27,123.56,123.16,123.44,49857,71203
2017-02-03,123.47,123.48,123.16,123.21,40386,73842
2017-02-06,123.3,123.58,123.28,123.43,41276,73572
2017-02-07,123.56,123.92,123.56,123.59,58706,75284
2017-02-08,123.8,123.81,123.5,123.76,50124,76600
2017-02-09,124.09,124.14,123.63,123.63,51954,76170
2017-02-10,123.38,123.61,123.34,123.61,40900,75137
2017-02-13,123.49,123.62,123.46,123.51,29138,74470
2017-02-14,123.42,123.76,123.29,123.76,50032,75451
2017-02-15,123.46,123.56,123.39,123.56,43000,75571
2017-02-16,123.45,123.74,123.43,123.66,50465,77951
2017-02-17,123.78,123.84,123.64,123.7,38650,77443
2017-02-20,123.89,123.89,123.15,123.21,61223,77949
2017-02-21,123.16,123.24,123.03,123.03,50304,80132
2017-02-22,123.14,123.28,122.53,122.61,67983,85642
2017-02-23,122.81,123.13,122.72,123.09,64967,86625
2017-02-24,123.33,123.62,123.18,123.34,86830,89318
2017-02-27,123.61,123.76,123.19,123.51,67797,88345
2017-02-28,123.44,123.59,123.29,123.52,53667,87471
2017-03-02,122.72,122.96,122.66,122.86,58683,88537
2017-03-03,122.86,122.88,122.68,122.81,51602,89200
2017-03-06,122.94,122.96,122.35,122.61,50703,89532
2017-03-07,122.49,122.5,121.79,121.81,86402,96815
2017-03-08,121.8,122.15,121.75,122.11,66840,98394
2017-03-09,121.83,122.04,121.76,121.87,48157,98562
2017-03-10,121.67,122.01,121.49,122.01,52680,98134
2017-03-13,122.12,122.21,121.89,122.21,41193,96868
2017-03-14,122.01,122.27,121.9,122.22,55084,95057
2017-03-15,122.21,122.53,122.11,122.51,55580,88986
2017-03-16,123.21,123.57,123.13,123.45,78096,77215
2017-03-17,123.31,123.54,123.17,123.54,53815,57453
2017-03-20,123.54,123.56,123.22,123.31,48521,24530
2017-03-21,123.49,123.66,123.24,123.31,55992,70549
2017-03-22,123.59,123.87,123.54,123.81,66655,74682
2017-03-23,123.82,123.84,123.63,123.75,53695,75679
2017-03-24,123.73,123.73,123.41,123.41,61079,75007
2017-03-27,123.5,123.84,123.5,123.75,51857,78261
2017-03-28,123.65,123.85,123.58,123.63,50540,77345
2017-03-29,123.45,123.72,123.43,123.65,48714,80080
2017-03-30,123.78,123.82,123.36,123.47,55451,81910
2017-03-31,123.4,123.65,123.35,123.4,52439,81976
2017-04-03,123.44,123.66,123.29,123.6,48228,81997
2017-04-04,123.81,124.01,123.8,123.95,55477,85704
2017-04-05,123.87,123.97,123.77,123.96,43993,86602
2017-04-06,123.97,124.08,123.32,123.42,67078,88034
2017-04-07,123.58,123.86,123.04,123.23,69103,86408
2017-04-10,123.12,123.13,122.6,122.72,47928,88060
2017-04-11,122.8,123.3,122.69,123.3,64552,86148
2017-04-12,123.42,123.46,123.04,123.22,65155,86421
2017-04-13,123.6,123.81,123.32,123.51,64334,85867
2017-04-14,123.57,123.66,123.3,123.45,34647,84999
2017-04-17,123.72,123.8,123.52,123.54,42018,84833
2017-04-18,123.55,123.65,123.45,123.65,39952,84827
2017-04-19,124,124.1,123.89,123.89,43158,83235
2017-04-20,123.81,123.99,123.81,123.96,41525,83331
2017-04-21,123.86,123.86,123.66,123.72,36952,83115
2017-04-24,123.3,123.36,123.18,123.34,43936,83413
2017-04-25,123.46,123.52,123.29,123.44,35021,83785
2017-04-26,123.19,123.37,123.09,123.37,39912,83360
2017-04-27,123.33,123.45,123.27,123.4,37151,82291
2017-04-28,123.52,123.54,123.37,123.46,35770,80879
2017-05-02,123.32,123.36,122.79,123,33387,81676
2017-05-04,122.97,123.34,122.84,123.3,29841,83177
2017-05-08,123.19,123.19,122.89,123.04,31362,82087
2017-05-10,122.7,122.83,122.36,122.38,42926,84863
2017-05-11,122.38,122.51,122.16,122.3,41796,85879
2017-05-12,122.45,122.6,122.27,122.54,44304,87104
2017-05-15,122.88,122.89,122.45,122.47,48838,90739
2017-05-16,122.39,122.65,122.39,122.41,43150,89718
2017-05-17,122.79,123.05,122.71,123.05,46902,90451
2017-05-18,123.5,123.54,122.86,123.01,62560,91999
2017-05-19,123.07,123.29,122.95,123.15,45440,90897
2017-05-22,123,123,122.75,122.78,51116,94025
2017-05-23,122.95,123.1,122.76,123.1,40880,95509
2017-05-24,122.83,123.01,122.77,122.9,48975,94992
2017-05-25,123.03,123.15,122.89,123.15,50066,94933
2017-05-26,123.13,123.29,123.03,123.23,44699,95470
2017-05-29,123.15,123.18,122.99,123.16,35418,95347
2017-05-30,123.24,123.46,123.16,123.39,44426,95907
2017-05-31,123.5,123.57,123.31,123.31,45792,96799
2017-06-01,123.36,123.57,123.29,123.55,47554,98302
2017-06-02,123.47,123.66,123.42,123.64,39875,98629
2017-06-05,123.93,123.98,123.8,123.93,26677,99931
2017-06-07,123.96,124.11,123.93,124.1,50149,103830
2017-06-08,124,124.1,123.82,123.97,66580,102244
2017-06-09,124.08,124.09,123.91,123.96,49307,102796
2017-06-12,123.9,123.95,123.24,123.41,61389,100241
2017-06-13,123.41,123.94,123.35,123.83,62973,98796
2017-06-14,123.68,123.97,123.52,123.96,49997,94677
2017-06-15,124.35,124.56,124.21,124.33,65286,81655
2017-06-16,124.17,124.24,123.9,123.9,47521,57684
2017-06-19,123.95,124.03,123.8,124,35260,21769
2017-06-20,123.83,124.21,123.78,124.17,52209,95547
2017-06-21,124.38,124.38,124.09,124.23,55118,97123
2017-06-22,124.23,124.35,124.22,124.23,42473,100196
2017-06-23,124.23,124.38,124.06,124.24,49121,99742
2017-06-26,124.24,124.43,124.17,124.33,39823,101188
2017-06-27,124.41,124.41,124.25,124.41,45405,102143
2017-06-28,123.97,124.11,123.71,123.73,65110,103046
2017-06-29,123.75,123.86,123.47,123.59,59249,101256
2017-06-30,123.48,123.65,123.33,123.39,64979,103442
2017-07-03,123.25,123.28,123.06,123.23,42295,103136
2017-07-04,122.95,123.02,122.72,122.83,71102,100678
2017-07-05,122.83,122.92,122.69,122.73,47054,98980
2017-07-06,122.82,122.86,122.64,122.72,57105,97046
2017-07-07,122.48,122.5,122.24,122.3,63526,95956
2017-07-10,122.35,122.68,122.26,122.68,44238,96064
2017-07-11,122.7,122.77,122.53,122.74,52143,97774
2017-07-12,122.85,122.97,122.75,122.78,45595,98167
2017-07-13,123.02,123.27,122.9,123.2,51531,97532
2017-07-14,123.02,123.12,122.91,123.12,28900,98909
2017-07-17,123.03,123.1,122.78,122.78,42390,97983
2017-07-18,122.92,123.14,122.87,122.97,54257,95712
2017-07-19,123.23,123.29,123.01,123.02,36782,95470
2017-07-20,123,123.25,122.99,123.25,48814,96087
2017-07-21,123.22,123.57,123.22,123.39,51147,96892
2017-07-24,123.44,123.54,123.4,123.41,43410,97977
2017-07-25,123.34,123.61,123.31,123.52,42876,99430
2017-07-26,123.05,123.27,123.03,123.21,44064,101392
2017-07-27,123.35,123.57,123.34,123.45,45257,101361
2017-07-28,123.48,123.5,123.23,123.34,47016,100566
2017-07-31,123.33,123.41,123.23,123.36,30026,100094
2017-08-01,123.28,123.28,122.98,123.03,54504,100478
2017-08-02,123.2,123.24,123.1,123.16,42207,98116
2017-08-03,123.15,123.22,123.06,123.11,41105,96830
2017-08-04,123.33,123.35,123.09,123.12,33793,98576
2017-08-07,122.89,122.9,122.69,122.69,30102,97937
2017-08-08,122.79,122.86,122.37,122.52,48059,98605
2017-08-09,122.33,122.41,122.12,122.3,48129,99400
2017-08-10,122.32,122.47,122,122.47,67084,100127
2017-08-11,122.55,122.71,122.39,122.68,46789,98879
2017-08-14,122.85,122.89,122.64,122.64,34979,97594
2017-08-16,122.39,122.46,122.29,122.37,43853,96184
2017-08-17,122.56,122.67,122.46,122.49,41810,97987
2017-08-18,122.71,122.73,122.48,122.48,34744,96746
2017-08-21,122.41,122.7,122.4,122.62,36764,97537
2017-08-22,122.64,122.75,122.55,122.6,34253,97636
2017-08-23,122.54,122.76,122.46,122.76,35613,99026
2017-08-24,122.93,122.93,122.77,122.78,35454,99550
2017-08-25,122.76,123.24,122.76,123.18,52379,99716
2017-08-28,123.03,123.25,123.03,123.23,33486,98004
2017-08-29,123.03,123.2,122.96,123.13,57309,99673
2017-08-30,123.18,123.35,123.13,123.23,40867,98701
2017-08-31,123.23,123.29,123,123.08,53474,98601
2017-09-01,123.1,123.15,122.95,122.98,33768,99111
2017-09-04,122.55,122.78,122.49,122.65,49955,98950
2017-09-05,122.65,122.76,122.53,122.7,44542,95360
2017-09-06,122.98,123.07,122.91,122.93,43788,96880
2017-09-07,122.99,123.07,122.86,123.07,36055,95914
2017-09-08,123.29,123.52,123.26,123.43,53488,95463
2017-09-11,123.3,123.36,123.24,123.24,36908,93685
2017-09-12,123.08,123.33,123.07,123.31,40555,92979
2017-09-13,123.18,123.43,123.13,123.42,53239,82761
2017-09-14,123.3,123.42,123.3,123.36,43808,70358
2017-09-15,123.31,123.43,123.26,123.3,32295,54465
2017-09-18,123.27,123.3,123.13,123.13,30172,27000
2017-09-19,122.98,123.03,122.7,122.8,47760,80197
2017-09-20,122.85,123.02,122.74,123.02,43807,77409
2017-09-21,122.8,123.04,122.75,122.99,45511,78166
2017-09-22,123.08,123.17,122.8,123.17,54386,78165
2017-09-25,123.1,123.2,123.06,123.06,36160,77504
2017-09-26,122.98,123.01,122.59,122.65,79501,81962
2017-09-27,122.58,122.62,121.85,121.85,72544,82750
2017-09-28,121.73,122.08,121.36,121.68,75995,84741
2017-09-29,121.93,122.07,121.74,121.98,50379,86807
2017-10-10,121.86,121.94,121.43,121.55,48829,89131
2017-10-11,121.58,121.76,121.47,121.56,56978,88251
2017-10-12,121.63,121.98,121.63,121.98,41053,89115
2017-10-13,121.94,122.06,121.86,121.89,41744,88902
2017-10-16,122.01,122.04,121.75,121.77,40957,88875
2017-10-17,121.71,121.95,121.69,121.81,40304,88642
2017-10-18,121.86,122,121.84,121.87,26873,89095
2017-10-19,121.76,121.93,121.39,121.48,64965,92684
2017-10-20,121.56,121.72,120.79,120.98,64607,92866
2017-10-23,120.98,121.34,120.86,121.3,58027,92350
2017-10-24,121.21,121.49,120.97,121.22,50278,89009
2017-10-25,120.93,121.06,120.7,120.71,42533,90751
2017-10-26,120.64,120.82,120.24,120.24,66012,92342
2017-10-27,120.13,120.46,119.73,120.43,50455,93227
2017-10-30,120.65,120.82,120.52,120.59,34743,97247
2017-10-31,120.73,120.76,119.99,120,63091,97049
2017-11-01,120.01,120.32,119.82,120.29,41115,97097
2017-11-02,120.43,120.58,120.31,120.58,35110,98109
2017-11-03,120.57,120.93,120.5,120.5,41162,97726
2017-11-06,120.69,120.71,120.27,120.28,29936,97626
2017-11-07,120.44,120.58,120.24,120.51,36227,96162
2017-11-08,120.55,120.78,120.43,120.62,46848,97947
2017-11-09,120.53,120.66,120.34,120.52,35779,97120
2017-11-10,120.48,120.57,120.22,120.23,27980,99225
2017-11-13,119.97,120.13,119.75,120.07,37280,98096
2017-11-14,120.05,120.12,119.79,119.83,23826,98208
2017-11-15,120.04,120.33,119.86,120.33,40288,94912
2017-11-16,120.43,120.51,120.22,120.22,36703,94404
2017-11-17,120.23,120.4,120.18,120.28,31707,95079
2017-11-20,120.28,120.59,120.26,120.57,30667,95656
2017-11-21,120.47,120.64,120.46,120.57,26236,95424
2017-11-22,120.53,120.68,120.49,120.6,28884,93663
2017-11-23,120.73,120.9,120.64,120.81,26637,94434
2017-11-24,120.71,120.93,120.61,120.61,27543,94191
2017-11-27,120.61,120.79,120.61,120.71,18163,94837
2017-11-28,120.65,121.3,120.6,121.12,50725,94922
2017-11-29,121.02,121.31,121.01,121.25,23696,93216
2017-11-30,121.18,121.44,120.98,121.26,44917,92838
2017-12-01,121.1,121.22,121.03,121.18,25771,93660
2017-12-04,120.91,121.25,120.91,121.24,25659,93137
2017-12-05,121.3,121.36,121,121.02,26582,91821
2017-12-06,121.18,121.47,121.16,121.39,40821,89383
2017-12-07,121.37,121.47,121.24,121.24,31999,89507
2017-12-08,121.21,121.29,121.11,121.24,29497,89747
2017-12-11,121.23,121.34,121.12,121.26,30049,88936
2017-12-12,121.21,121.57,121.2,121.53,29265,85392
2017-12-13,121.53,121.72,121.44,121.5,32530,81892
2017-12-14,121.7,121.81,121.5,121.56,32290,67789
2017-12-15,121.63,121.8,121.61,121.78,31498,43843
2017-12-18,121.78,121.91,121.69,121.7,23462,20127
2017-12-19,121.54,121.69,121.41,121.54,31648,78535
2017-12-20,121.26,121.46,121.22,121.32,35537,80519
2017-12-21,121,121.21,120.91,121.21,32039,81042
2017-12-22,121.24,121.3,120.87,121.03,32099,81399
2017-12-26,121.11,121.14,120.71,121.03,26463,81963
2017-12-27,121.09,121.19,120.76,120.85,33922,83161
2017-12-28,121.14,121.29,120.98,121.25,16993,84086
2018-01-02,121.3,121.34,120.95,120.95,23778,86164
2018-01-03,120.8,121,120.7,120.86,46216,86967
2018-01-04,120.91,120.93,120.55,120.59,31825,88079
2018-01-05,120.68,120.78,120.57,120.74,39920,87262
2018-01-08,120.66,120.72,120.44,120.48,35587,87085
2018-01-09,120.45,120.47,120.15,120.15,63252,87425
2018-01-10,119.77,119.8,119.36,119.51,53971,92835
2018-01-11,119.56,119.97,119.56,119.93,52352,91055
2018-01-12,119.84,119.89,119.57,119.68,37326,93152
2018-01-15,119.68,119.75,119.19,119.21,37553,91421
2018-01-16,119.32,119.53,119.15,119.53,41467,90591
2018-01-17,119.65,119.72,119.41,119.57,39930,91968
2018-01-18,119.35,119.82,119.35,119.79,48504,94398
2018-01-19,119.52,119.59,119.26,119.54,43372,98094
2018-01-22,119.2,119.59,119,119.48,74850,96562
2018-01-23,119.46,119.61,119.25,119.56,46555,96888
2018-01-24,119.78,119.86,119.4,119.58,49855,97582
2018-01-25,119.43,119.58,119.38,119.41,38254,98805
2018-01-26,119.68,119.68,119.21,119.23,42223,97219
2018-01-29,119.05,119.17,118.51,118.54,56266,97618
2018-01-30,118.61,118.65,118.01,118.1,81675,99562
2018-01-31,118.15,118.52,118.05,118.45,48117,97139
2018-02-01,118.6,118.7,118.22,118.6,60057,98422
2018-02-02,118,118.63,117.9,118.63,59513,98736
2018-02-05,118.14,118.42,118.04,118.08,50765,100727
2018-02-06,118.78,119.03,118.47,118.55,101987,99995
2018-02-07,118.33,119.16,118.29,119.08,63145,97092
2018-02-08,118.95,119.02,118.63,118.75,57107,98666
2018-02-09,118.85,118.91,118.57,118.57,43097,98193
2018-02-12,118.45,118.49,118.13,118.15,29860,97791
2018-02-13,118.3,118.56,118.19,118.5,38103,97570
2018-02-14,118.5,118.82,118.46,118.74,48776,97722
2018-02-19,118.39,118.44,118.18,118.38,42449,97050
2018-02-20,118.39,118.49,118.09,118.27,49454,98349
2018-02-21,118.41,118.59,118.3,118.36,36801,98001
2018-02-22,118.14,118.38,118.05,118.38,37985,99104
2018-02-23,118.25,118.58,118.23,118.4,50766,99065
2018-02-26,118.55,118.88,118.53,118.88,41403,99806
2018-02-27,118.89,119.16,118.7,119.05,52580,98461
2018-02-28,118.85,119.04,118.77,118.98,44264,99826
2018-03-02,119.25,119.44,118.7,118.79,59354,97257
2018-03-05,118.79,119.12,118.6,119.09,44750,96530
2018-03-06,118.8,118.95,118.75,118.87,50753,97173
2018-03-07,119.14,119.22,119,119.11,56829,96821
2018-03-08,119.03,119.21,118.97,119.11,35518,99038
2018-03-09,119.2,119.27,118.91,118.91,44981,99286
2018-03-12,118.95,118.95,118.79,118.89,37148,92857
2018-03-13,119,119.11,118.88,119,36680,88916
2018-03-14,119.14,119.36,119.1,119.32,44909,81673
2018-03-15,119.41,119.63,119.37,119.4,61071,68921
2018-03-16,119.43,119.48,119.3,119.31,38643,51669
2018-03-19,119.23,119.31,119.12,119.29,34849,20866
2018-03-20,119.29,119.35,119.16,119.23,42466,91075
2018-03-21,119.13,119.39,119.09,119.31,50611,93160
2018-03-22,119.36,119.65,119.33,119.65,49265,94573
2018-03-23,120.08,120.12,119.94,120.04,55890,95443
2018-03-26,119.88,120.11,119.66,119.66,56352,97270
2018-03-27,119.71,119.86,119.63,119.86,52038,96682
2018-03-28,120.23,120.3,120.14,120.17,57863,98723
2018-03-29,120.14,120.35,120.13,120.18,58296,99903
2018-03-30,120.3,120.43,120.16,120.34,45450,101420
2018-04-02,120.3,120.3,120.09,120.17,37663,102997
2018-04-03,120.35,120.37,120.01,120.25,76773,104944
2018-04-04,120.16,120.49,120.13,120.48,51736,103702
2018-04-05,120.25,120.36,120.17,120.19,46341,103055
2018-04-06,120.32,120.62,120.23,120.54,49338,102766
2018-04-09,120.77,120.78,120.41,120.47,43321,102881
2018-04-10,120.6,120.75,120.28,120.51,65235,101452
2018-04-11,120.52,120.77,120.47,120.77,39358,101240
2018-04-12,120.87,120.98,120.67,120.88,41768,101342
2018-04-13,120.68,120.83,120.54,120.54,37973,105221
2018-04-16,120.43,120.52,120.35,120.35,44353,109654
2018-04-17,120.42,120.45,120.24,120.32,43690,108050
2018-04-18,120.43,120.5,120.09,120.25,47549,105940
2018-04-19,120.12,120.25,120.04,120.25,40239,106573
2018-04-20,119.95,120.02,119.72,120.01,53043,104885
2018-04-23,119.63,119.69,119.4,119.46,57754,105915
2018-04-24,119.46,119.62,119.4,119.49,49838,103083
2018-04-25,119.43,119.43,119.03,119.03,58752,99630
2018-04-26,119.02,119.27,119,119.27,46356,98765
2018-04-27,119.57,119.74,119.44,119.74,42938,100318
2018-04-30,119.86,119.89,119.53,119.53,27915,100165
2018-05-02,119.29,119.4,119.07,119.26,66379,99934
2018-05-03,119.37,119.43,119.13,119.13,50256,99706
2018-05-04,119.34,119.36,118.97,119.08,50020,99459
2018-05-08,118.98,119.08,118.75,118.98,48122,101944
2018-05-09,118.93,118.98,118.66,118.74,61526,104362
2018-05-10,118.7,119.1,118.7,118.98,51928,103879
2018-05-11,119.03,119.07,118.86,118.9,57795,106719
2018-05-14,118.82,118.96,118.77,118.86,38370,106753
2018-05-15,118.75,118.86,118.55,118.64,67288,108020
2018-05-16,118.25,118.92,118.25,118.92,64910,107245
2018-05-17,118.76,119.17,118.64,118.76,78858,105812
2018-05-18,118.9,119.28,118.69,119.28,54617,104183
2018-05-21,119.17,119.27,119.07,119.16,47969,103879
2018-05-23,119.22,119.41,119.09,119.41,40911,103062
2018-05-24,119.64,120.01,119.61,119.61,68005,105465
2018-05-25,119.68,119.8,119.58,119.58,49781,107218
2018-05-28,119.84,119.89,119.53,119.58,42279,107808
2018-05-29,119.76,119.98,119.7,119.98,69154,111340
2018-05-30,120.63,120.68,119.73,119.87,88115,110594
2018-05-31,119.75,120.14,119.75,119.87,54493,110510
2018-06-01,119.95,120.01,119.79,119.8,47034,113903
2018-06-04,119.67,119.74,119.48,119.48,42122,116961
2018-06-05,119.43,119.77,119.42,119.69,47797,117282
2018-06-07,119.43,119.47,119.32,119.35,43620,116363
2018-06-08,119.58,119.82,119.37,119.82,53981,116881
2018-06-11,119.61,119.63,119.48,119.59,42115,118785
2018-06-12,119.65,119.93,119.54,119.73,61687,116314
2018-06-14,119.49,119.86,119.49,119.75,39651,99565
2018-06-15,119.98,120.15,119.84,120.04,45458,74766
2018-06-18,120.12,120.45,120.02,120.31,35751,28644
2018-06-19,120.45,120.73,120.34,120.65,65695,120151
2018-06-20,120.53,120.78,120.47,120.7,62798,120639
2018-06-21,120.53,120.94,120.49,120.91,65378,121832
2018-06-22,120.91,120.99,120.75,120.75,65067,121021
2018-06-25,120.95,120.97,120.76,120.91,61817,122971
2018-06-26,120.89,121,120.73,120.83,61113,121196
2018-06-27,120.88,121.26,120.82,121.22,48213,121518
2018-06-28,121.33,121.5,121.18,121.29,59893,121254
2018-06-29,121.31,121.46,121.1,121.33,62690,119873
2018-07-02,121.23,121.64,121.21,121.58,44921,120805
2018-07-03,121.43,121.52,121.13,121.13,77060,122208
2018-07-04,121.32,121.47,121.21,121.44,39148,123424
2018-07-05,121.38,121.71,121.32,121.47,62199,124659
2018-07-06,121.58,121.63,121.23,121.41,58699,125749
2018-07-09,121.5,121.5,121.23,121.41,38119,126661
2018-07-10,121.28,121.49,121.28,121.43,36207,126344
2018-07-11,121.67,121.88,121.59,121.88,52513,125336
2018-07-12,121.77,121.83,121.46,121.47,48510,123964
2018-07-13,121.39,121.55,121.38,121.39,33030,122853
2018-07-16,121.43,121.65,121.33,121.55,41639,125481
2018-07-17,121.42,121.58,121.42,121.48,43112,124569
2018-07-18,121.49,121.73,121.44,121.73,41308,124040
2018-07-19,121.66,121.71,121.55,121.59,41348,124506
2018-07-20,121.74,121.87,121.6,121.78,53127,125104
2018-07-23,121.45,121.73,121.45,121.6,44711,125695
2018-07-24,121.28,121.36,121.17,121.29,53546,123733
2018-07-25,121.38,121.6,121.24,121.55,44974,121644
2018-07-26,121.38,121.54,121.35,121.48,37542,120832
2018-07-27,121.43,121.66,121.14,121.28,69731,120091
2018-07-30,121.21,121.38,121.2,121.26,30273,118242
2018-07-31,121.21,121.61,120.93,121.29,81850,120645
2018-08-01,121.45,121.5,121.01,121.14,69974,119145
2018-08-02,121.02,121.3,120.91,121.26,56984,118703
2018-08-03,121.18,121.25,121.06,121.24,45148,116589
2018-08-06,121.31,121.44,121.22,121.44,36670,114133
2018-08-07,121.42,121.53,121.4,121.43,38437,113579
2018-08-08,121.37,121.48,121.29,121.44,43745,112565
2018-08-09,121.53,121.83,121.48,121.83,48859,113186
2018-08-10,121.83,122.17,121.81,122.05,71089,113986
2018-08-13,122.11,122.13,121.82,122,71505,113369
2018-08-14,121.97,122.16,121.92,122.02,53343,112807
2018-08-16,122.15,122.32,122.06,122.29,64780,114839
2018-08-17,122.33,122.74,122.29,122.73,60991,115404
2018-08-20,122.68,123.01,122.6,122.95,57521,117134
2018-08-21,123.08,123.41,122.8,123.26,96512,117721
2018-08-22,123.2,123.39,123,123,64504,117722
2018-08-23,123.04,123.27,122.97,123.03,69821,119546
2018-08-24,123.16,123.26,122.98,123.26,65667,120175
2018-08-27,123.2,123.42,123.2,123.39,49369,120981
2018-08-28,123.28,123.55,123.18,123.48,67849,121510
2018-08-29,123.33,123.55,123.33,123.4,54186,120443
2018-08-30,123.31,123.5,123.31,123.39,52641,119490
2018-08-31,123.43,123.98,123.38,123.98,65246,119616
2018-09-03,123.89,124.21,123.87,124.07,60236,120459
2018-09-04,124.11,124.28,124.03,124.05,64526,120276
2018-09-05,123.96,124.47,123.96,124.47,61194,118959
